,Ind_Id,Gender,Car_Owner,Property_Owner,Children,Annual_Income,Type_Income,Education,Marital_Status,Housing_Type,Years_Of_Birth,Employed_Years,Type_Occupation,Family_Members,Label
908,5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42.35,-1.76,Sales staff,2,0
909,5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,28.72,-7.27,Not_Known,2,0
910,5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.09,-3.93,Private service staff,2,0
911,5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,33.19,-10.97,Accountants,2,0
912,5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37.41,-6.05,Sales staff,3,0
913,5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.09,-14.85,Drivers,3,0
914,5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,38.49,-10.08,Laborers,1,0
915,5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,48.58,-15.4,Laborers,2,0
916,5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.76,-1.96,Laborers,4,0
917,5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,41.45,-4.02,Not_Known,3,0
918,5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.49,-3.72,Sales staff,2,0
919,5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,27.99,-0.86,Not_Known,3,0
920,5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,40.92,-4.8,Sales staff,3,0
921,5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.67,-15.97,Managers,2,0
922,5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,44.62,-4.59,Drivers,3,0
923,5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.57,-8.39,Not_Known,1,0
924,5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,25.08,-0.51,Laborers,2,0
925,5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,36.59,-1.71,Sales staff,2,0
926,5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,43.39,-3.78,High skill tech staff,1,0
927,5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,25.17,-0.84,Core staff,1,0
928,5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,32.13,-2.55,Not_Known,1,0
929,5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,63.95,-14.9,Medicine staff,1,0
930,5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,26.47,-0.6,Not_Known,2,0
931,5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,29.96,-4.22,High skill tech staff,4,0
932,5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,33.56,-8.75,Not_Known,2,0
933,5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,52.75,-5.64,Sales staff,1,0
934,5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.25,-3.28,Laborers,2,0
935,5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.28,-4.04,Laborers,3,0
936,5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,43.75,-15.02,Core staff,1,0
937,5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45.09,-1.93,Low-skill Laborers,2,0
938,5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,41.6,-0.62,Medicine staff,2,0
939,5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,44.97,-1.7,High skill tech staff,2,0
940,5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,37.88,-19.53,Laborers,2,0
941,5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,30.44,-1.28,Managers,3,0
942,5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.08,-18.52,Cleaning staff,2,0
943,5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,34.97,-6.18,Core staff,3,0
944,5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,24.93,-3.1,Managers,1,0
945,5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,36.94,-14.64,Laborers,2,0
946,5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.9,-6.69,Accountants,1,0
947,5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,24.67,-0.45,Not_Known,2,0
948,5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53.24,-17.06,High skill tech staff,2,0
949,5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,46.21,-11.4,Laborers,1,0
950,5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.87,-18.3,Laborers,2,0
951,5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,25.51,-2.26,Core staff,2,0
952,5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,28.54,-5.55,Laborers,2,0
953,5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.71,-2.44,Sales staff,2,0
954,5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25.48,-4.8,Not_Known,2,0
955,5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.48,-16.64,Laborers,3,0
956,5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,27.85,-4.86,Not_Known,1,0
957,5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.88,-0.52,Managers,1,0
958,5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,50.95,-19.97,Core staff,1,0
959,5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,31.42,-1.88,Not_Known,3,0
960,5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,33.83,-3.34,Managers,4,0
961,5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.4,-8.85,Laborers,2,0
962,5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,46.24,-0.27,Not_Known,2,0
963,5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37.06,-2.68,Core staff,3,0
964,5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,27.6,-1.26,Core staff,2,0
965,5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,44.6,-10.12,Sales staff,3,0
966,5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55.66,-14.94,Laborers,3,0
967,5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,46.97,-15.09,Not_Known,2,0
968,5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,43.81,-18.19,Not_Known,2,0
969,5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.04,-15.04,Core staff,2,0
970,5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,-0.61,Medicine staff,2,0
971,5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,40.16,-0.35,Drivers,4,0
972,5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,44.78,-2.37,Core staff,3,0
973,5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.86,-14.22,Cleaning staff,2,0
974,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.05,-1.68,Core staff,2,0
975,5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,33.4,-8.56,Laborers,2,0
976,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,28.13,-4.53,Managers,2,0
977,5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.15,-18.85,High skill tech staff,4,0
978,5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,43.06,-7.32,Managers,4,0
979,5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,24.75,-1.15,Managers,3,0
980,5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.19,-2.13,Core staff,2,0
981,5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.58,-5.12,Not_Known,2,0
982,5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,42.08,-1.13,Core staff,2,0
983,5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.78,-15.78,Managers,2,0
984,5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,39.62,-5.13,Not_Known,2,0
985,5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,27.16,-4.68,Sales staff,4,0
986,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.23,-7.66,Drivers,2,0
987,5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,27.41,-5.38,Not_Known,2,0
988,5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,51.47,-4.38,Not_Known,1,0
989,5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.18,-4.34,Medicine staff,2,0
990,5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,32.35,-1.47,Accountants,3,0
991,5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.52,-12.52,Laborers,2,0
992,5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,54.61,-3.6,Not_Known,2,0
993,5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,39.45,-6.88,Medicine staff,3,0
994,5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.1,-16.14,Laborers,1,0
995,5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,50.24,-15.54,Laborers,4,0
996,5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,37.84,-9.26,Laborers,3,0
997,5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41.49,-10.01,Managers,2,0
998,5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.04,-15.04,Core staff,2,0
999,5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,52.02,-0.47,Laborers,2,0
1000,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.21,-4.93,Waiters/barmen staff,2,0
1001,5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42.1,-3.47,Drivers,2,0
1002,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,33.63,-10.81,Managers,2,0
1003,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,53.78,-5.2,Core staff,1,0
1004,5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,32.64,-8.16,Sales staff,2,0
1005,5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.23,-7.66,Drivers,2,0
1006,5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29.1,-3.22,Laborers,2,0
1007,5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35.04,-9.12,Core staff,3,0
1008,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30.25,-4.33,High skill tech staff,3,0
1009,5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,38.46,-17.97,Core staff,4,0
1010,5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,32.94,-0.58,Sales staff,2,0
1011,5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,37.76,-8.31,Security staff,3,0
1012,5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.07,-6.55,Not_Known,1,0
1013,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,25.32,-0.38,Accountants,2,0
1014,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,30.38,-4.02,Laborers,2,0
1015,5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.1,-6.35,Accountants,2,0
1016,5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.98,-1.03,Private service staff,1,0
1017,5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.24,-1.7,Laborers,2,0
1018,5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.72,-7.64,Laborers,2,0
1019,5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.32,-6.41,Private service staff,2,0
1020,5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,34.62,-14.64,Medicine staff,4,0
1021,5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,62.33,-11.56,Secretaries,1,0
1022,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,25.47,-0.53,Not_Known,3,0
1023,5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,37.96,-8.25,Laborers,2,0
1024,5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42.29,-9.52,Sales staff,4,0
1025,5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44.87,-1.01,Core staff,1,0
1026,5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,38.04,-0.64,Laborers,3,0
1027,5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,32.25,-0.78,Sales staff,1,0
1028,5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.8,-5.46,High skill tech staff,3,0
1029,5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35.19,-7.15,Managers,2,0
1030,5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,50.27,-10.56,High skill tech staff,2,0
1031,5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,32.11,-7.85,Not_Known,4,0
1032,5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,39.67,-2.8,Drivers,2,0
1033,5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.5,-6.64,Not_Known,2,0
1034,5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30.87,-6.97,Laborers,2,0
1035,5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,56.42,-17.07,Not_Known,2,0
1036,5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.96,-0.28,Security staff,3,0
1037,5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.35,-5.11,Laborers,2,0
1038,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87,-7.21,Managers,1,0
1039,5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34.48,-1.01,Sales staff,3,0
1040,5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.56,-2.35,Laborers,3,0
1041,5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,34.95,-13.39,Core staff,4,0
1042,5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,34.94,-1.19,Accountants,4,0
1043,5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.16,-5.22,Laborers,1,0
1044,5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,46.58,-2.2,Managers,3,0
1045,5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,58.53,-4.16,Laborers,2,0
1046,5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.07,-6.55,Not_Known,1,0
1047,5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.36,-4.01,Core staff,2,0
1048,5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.39,-14.12,Laborers,3,0
1049,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,45.82,-1.95,Managers,2,0
1050,5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,38.59,-8.89,Laborers,3,0
1051,5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,34.86,-13.72,Core staff,2,0
1052,5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,26.88,-8.2,Not_Known,2,0
1053,5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,35.68,-6.0,Managers,2,0
1054,5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,44.21,-1.18,Sales staff,3,0
1055,5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,56.55,-2.92,Sales staff,2,0
1056,5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,27.2,-2.27,Drivers,2,0
1057,5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.07,-3.33,Laborers,1,0
1058,5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.19,-7.17,Managers,3,0
1059,5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,38.19,-14.61,Medicine staff,2,0
1060,5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,42.75,-1.67,Not_Known,2,0
1061,5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,26.44,-0.38,Managers,2,0
1062,5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,60.18,-14.29,Core staff,2,0
1063,5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.16,-1.2,Laborers,2,0
1064,5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,35.76,-4.77,Laborers,2,0
1065,5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.34,-6.94,Laborers,2,0
1066,5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,24.85,-2.62,Not_Known,2,0
1067,5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32.11,-3.26,Sales staff,3,0
1068,5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,37.99,-8.48,Laborers,3,0
1069,5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.32,-2.25,Core staff,2,0
1070,5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,44.33,-7.75,Cooking staff,2,0
1071,5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,37.48,-1.24,Not_Known,2,0
1072,5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,32.72,-6.2,Laborers,2,0
1073,5088689,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.28,-4.04,Laborers,3,0
1074,5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,24.26,-0.53,Laborers,1,0
1075,5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,25.87,-0.43,Not_Known,3,0
1076,5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,37.19,-0.3,Laborers,3,0
1077,5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,32.82,-14.26,Core staff,1,0
1078,5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,29.26,-5.9,Sales staff,1,0
1079,5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34.95,-5.77,Not_Known,3,0
1080,5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,42.25,-3.29,Not_Known,2,0
1081,5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,38.23,-5.18,Drivers,4,0
1082,5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.25,-9.52,Drivers,2,0
1083,5089719,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,54.75,-12.77,Not_Known,2,0
1084,5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,29.67,-1.8,Core staff,2,0
1085,5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.54,-3.93,Low-skill Laborers,2,0
1086,5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,60.9,-1.88,High skill tech staff,2,0
1087,5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,35.35,-8.01,Accountants,3,0
1088,5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,30.94,-9.69,Drivers,3,0
1089,5023655,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,28.02,-3.31,Accountants,1,0
1090,5115992,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,36.09,-6.79,Managers,4,0
1091,5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,41.9,-1.77,Drivers,2,0
1092,5053790,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,45.48,-7.83,Not_Known,2,0
